AustralianPort,ForeignPort,Passengers_Total,Year,Month_num,Route
Sydney,Mauritius,311,1985,11,Sydney → Mauritius
Sydney,Muscat,276,1985,11,Sydney → Muscat
Sydney,Nadi,11589,1985,11,Sydney → Nadi
Sydney,Nauru,90,1985,11,Sydney → Nauru
Sydney,New York,255,1985,11,Sydney → New York
Sydney,Noumea,1974,1985,11,Sydney → Noumea
Sydney,Papeete,3456,1985,11,Sydney → Papeete
Sydney,Paris,611,1985,11,Sydney → Paris
Sydney,Port Moresby,3520,1985,11,Sydney → Port Moresby
Sydney,Port Vila,1406,1985,11,Sydney → Port Vila
Sydney,Rome,3066,1985,11,Sydney → Rome
Sydney,San Francisco,7154,1985,11,Sydney → San Francisco
Sydney,Singapore,23571,1985,11,Sydney → Singapore
Sydney,Tokyo,17771,1985,11,Sydney → Tokyo
Sydney,Vancouver,2110,1985,11,Sydney → Vancouver
Sydney,Wellington,9028,1985,11,Sydney → Wellington
Townsville,Auckland,798,1985,11,Townsville → Auckland
Townsville,Bahrain,2,1985,11,Townsville → Bahrain
Townsville,Bangkok,2,1985,11,Townsville → Bangkok
Townsville,Belgrade,2,1985,11,Townsville → Belgrade
Townsville,Bombay,1,1985,11,Townsville → Bombay
Townsville,Frankfurt,40,1985,11,Townsville → Frankfurt
Townsville,London,206,1985,11,Townsville → London
Townsville,Manchester,1,1985,11,Townsville → Manchester
Townsville,Rome,32,1985,11,Townsville → Rome
Townsville,Singapore,558,1985,11,Townsville → Singapore
Adelaide,Abu Dhabi,8,1985,12,Adelaide → Abu Dhabi
Adelaide,Amsterdam,20,1985,12,Adelaide → Amsterdam
Adelaide,Auckland,2296,1985,12,Adelaide → Auckland
Adelaide,Bahrain,21,1985,12,Adelaide → Bahrain
Adelaide,Belgrade,3,1985,12,Adelaide → Belgrade
Adelaide,Bombay,51,1985,12,Adelaide → Bombay
Adelaide,Frankfurt,272,1985,12,Adelaide → Frankfurt
Adelaide,Honolulu,10,1985,12,Adelaide → Honolulu
Adelaide,London,2859,1985,12,Adelaide → London
Adelaide,Muscat,19,1985,12,Adelaide → Muscat
Adelaide,Rome,12,1985,12,Adelaide → Rome
Adelaide,San Francisco,26,1985,12,Adelaide → San Francisco
Adelaide,Singapore,4771,1985,12,Adelaide → Singapore
Adelaide,Tokyo,36,1985,12,Adelaide → Tokyo
Brisbane,Athens,1,1985,12,Brisbane → Athens
Brisbane,Auckland,15606,1985,12,Brisbane → Auckland
Brisbane,Bahrain,12,1985,12,Brisbane → Bahrain
Brisbane,Bangkok,907,1985,12,Brisbane → Bangkok
Brisbane,Belgrade,1,1985,12,Brisbane → Belgrade
Brisbane,Bombay,42,1985,12,Brisbane → Bombay
Brisbane,Christchurch,6101,1985,12,Brisbane → Christchurch
Brisbane,Frankfurt,286,1985,12,Brisbane → Frankfurt
Brisbane,Hong Kong,3198,1985,12,Brisbane → Hong Kong
Brisbane,Honiara,1536,1985,12,Brisbane → Honiara
Brisbane,Honolulu,358,1985,12,Brisbane → Honolulu
Brisbane,London,2934,1985,12,Brisbane → London
Brisbane,Los Angeles,490,1985,12,Brisbane → Los Angeles
Brisbane,Manchester,38,1985,12,Brisbane → Manchester
Brisbane,Manila,1471,1985,12,Brisbane → Manila
Brisbane,Muscat,8,1985,12,Brisbane → Muscat
Brisbane,Nadi,1667,1985,12,Brisbane → Nadi
Brisbane,Noumea,488,1985,12,Brisbane → Noumea
Brisbane,Papeete,2,1985,12,Brisbane → Papeete
Brisbane,Port Moresby,4482,1985,12,Brisbane → Port Moresby
Brisbane,Port Vila,588,1985,12,Brisbane → Port Vila
Brisbane,San Francisco,425,1985,12,Brisbane → San Francisco
Brisbane,Singapore,5653,1985,12,Brisbane → Singapore
Brisbane,Suva,233,1985,12,Brisbane → Suva
Brisbane,Tokyo,1392,1985,12,Brisbane → Tokyo
Brisbane,Vancouver,343,1985,12,Brisbane → Vancouver
Brisbane,Wellington,3191,1985,12,Brisbane → Wellington
Cairns,Honolulu,466,1985,12,Cairns → Honolulu
Cairns,Los Angeles,525,1985,12,Cairns → Los Angeles
Cairns,Port Moresby,2218,1985,12,Cairns → Port Moresby
Cairns,San Francisco,653,1985,12,Cairns → San Francisco
Cairns,Vancouver,178,1985,12,Cairns → Vancouver
Darwin,Auckland,501,1985,12,Darwin → Auckland
Darwin,Bandar Seri Begawan,673,1985,12,Darwin → Bandar Seri Begawan
Darwin,Bangkok,19,1985,12,Darwin → Bangkok
Darwin,Belgrade,3,1985,12,Darwin → Belgrade
Darwin,Bombay,2,1985,12,Darwin → Bombay
Darwin,Denpasar,1609,1985,12,Darwin → Denpasar
Darwin,Frankfurt,28,1985,12,Darwin → Frankfurt
Darwin,Jakarta,168,1985,12,Darwin → Jakarta
Darwin,London,188,1985,12,Darwin → London
Darwin,Manchester,3,1985,12,Darwin → Manchester
Darwin,Rome,9,1985,12,Darwin → Rome
Darwin,Singapore,1467,1985,12,Darwin → Singapore
Hobart,Auckland,397,1985,12,Hobart → Auckland
Hobart,Christchurch,1421,1985,12,Hobart → Christchurch
Melbourne,Abu Dhabi,160,1985,12,Melbourne → Abu Dhabi
Melbourne,Amsterdam,1098,1985,12,Melbourne → Amsterdam
Melbourne,Athens,3428,1985,12,Melbourne → Athens
Melbourne,Auckland,15249,1985,12,Melbourne → Auckland
Melbourne,Bahrain,109,1985,12,Melbourne → Bahrain
Melbourne,Bangkok,4598,1985,12,Melbourne → Bangkok
Melbourne,Beijing,541,1985,12,Melbourne → Beijing
Melbourne,Belgrade,2530,1985,12,Melbourne → Belgrade
Melbourne,Bombay,511,1985,12,Melbourne → Bombay
Melbourne,Christchurch,9273,1985,12,Melbourne → Christchurch
Melbourne,Colombo,364,1985,12,Melbourne → Colombo
Melbourne,Denpasar,5332,1985,12,Melbourne → Denpasar
Melbourne,Dubai,64,1985,12,Melbourne → Dubai
Melbourne,Frankfurt,2426,1985,12,Melbourne → Frankfurt
Melbourne,Hong Kong,11513,1985,12,Melbourne → Hong Kong
Melbourne,Honolulu,2511,1985,12,Melbourne → Honolulu
Melbourne,Houston,3,1985,12,Melbourne → Houston
Melbourne,Jakarta,1652,1985,12,Melbourne → Jakarta
Melbourne,Kuala Lumpur,4927,1985,12,Melbourne → Kuala Lumpur
Melbourne,London,7512,1985,12,Melbourne → London
Melbourne,Los Angeles,4639,1985,12,Melbourne → Los Angeles
Melbourne,Manchester,700,1985,12,Melbourne → Manchester
Melbourne,Manila,3967,1985,12,Melbourne → Manila
Melbourne,Muscat,127,1985,12,Melbourne → Muscat
Melbourne,Nadi,3468,1985,12,Melbourne → Nadi
Melbourne,Nauru,198,1985,12,Melbourne → Nauru
Melbourne,New York,50,1985,12,Melbourne → New York
Melbourne,Noumea,360,1985,12,Melbourne → Noumea
Melbourne,Papeete,452,1985,12,Melbourne → Papeete
Melbourne,Rome,3378,1985,12,Melbourne → Rome
Melbourne,San Francisco,1630,1985,12,Melbourne → San Francisco
Melbourne,Singapore,16115,1985,12,Melbourne → Singapore
Melbourne,Tokyo,700,1985,12,Melbourne → Tokyo
Melbourne,Vancouver,290,1985,12,Melbourne → Vancouver
Melbourne,Wellington,3768,1985,12,Melbourne → Wellington
Norfolk Island,Auckland,1589,1985,12,Norfolk Island → Auckland
Perth,Abu Dhabi,8,1985,12,Perth → Abu Dhabi
Perth,Amsterdam,14,1985,12,Perth → Amsterdam
Perth,Auckland,5007,1985,12,Perth → Auckland
Perth,Bahrain,67,1985,12,Perth → Bahrain
Perth,Bangkok,1969,1985,12,Perth → Bangkok
Perth,Belgrade,52,1985,12,Perth → Belgrade
Perth,Bombay,793,1985,12,Perth → Bombay
Perth,Denpasar,5737,1985,12,Perth → Denpasar
Perth,Frankfurt,276,1985,12,Perth → Frankfurt
Perth,Harare,663,1985,12,Perth → Harare
Perth,Hong Kong,3978,1985,12,Perth → Hong Kong
Perth,Honolulu,86,1985,12,Perth → Honolulu
Perth,Jakarta,1366,1985,12,Perth → Jakarta
Perth,Johannesburg,599,1985,12,Perth → Johannesburg
Perth,Kuala Lumpur,4751,1985,12,Perth → Kuala Lumpur
Perth,London,5908,1985,12,Perth → London
Perth,Manchester,3,1985,12,Perth → Manchester
Perth,Mauritius,77,1985,12,Perth → Mauritius
Perth,Muscat,29,1985,12,Perth → Muscat
Perth,Rome,256,1985,12,Perth → Rome
Perth,San Francisco,213,1985,12,Perth → San Francisco
Perth,Singapore,19228,1985,12,Perth → Singapore
Perth,Tokyo,105,1985,12,Perth → Tokyo
Port Hedland,Denpasar,289,1985,12,Port Hedland → Denpasar
Port Hedland,Jakarta,45,1985,12,Port Hedland → Jakarta
Sydney,Abu Dhabi,416,1985,12,Sydney → Abu Dhabi
Sydney,Amsterdam,1085,1985,12,Sydney → Amsterdam
Sydney,Apia,454,1985,12,Sydney → Apia
Sydney,Athens,3276,1985,12,Sydney → Athens
Sydney,Auckland,60030,1985,12,Sydney → Auckland
Sydney,Bahrain,406,1985,12,Sydney → Bahrain
Sydney,Bangkok,6192,1985,12,Sydney → Bangkok
Sydney,Beijing,1423,1985,12,Sydney → Beijing
Sydney,Belgrade,2599,1985,12,Sydney → Belgrade
Sydney,Bombay,2535,1985,12,Sydney → Bombay
Sydney,Christchurch,19007,1985,12,Sydney → Christchurch
Sydney,Colombo,305,1985,12,Sydney → Colombo
Sydney,Denpasar,5729,1985,12,Sydney → Denpasar
Sydney,Dubai,299,1985,12,Sydney → Dubai
Sydney,Frankfurt,3061,1985,12,Sydney → Frankfurt
Sydney,Guangzhou,178,1985,12,Sydney → Guangzhou
Sydney,Harare,1499,1985,12,Sydney → Harare
Sydney,Hong Kong,21376,1985,12,Sydney → Hong Kong
Sydney,Honolulu,10257,1985,12,Sydney → Honolulu
Sydney,Houston,6,1985,12,Sydney → Houston
Sydney,Jakarta,6804,1985,12,Sydney → Jakarta
Sydney,Johannesburg,1974,1985,12,Sydney → Johannesburg
Sydney,Kuala Lumpur,4564,1985,12,Sydney → Kuala Lumpur
Sydney,London,11760,1985,12,Sydney → London
Sydney,Los Angeles,12177,1985,12,Sydney → Los Angeles
Sydney,Manchester,835,1985,12,Sydney → Manchester
Sydney,Manila,5950,1985,12,Sydney → Manila
Sydney,Mauritius,0,1985,12,Sydney → Mauritius
Sydney,Muscat,383,1985,12,Sydney → Muscat
Sydney,Nadi,13131,1985,12,Sydney → Nadi
Sydney,Nauru,131,1985,12,Sydney → Nauru
Sydney,New York,280,1985,12,Sydney → New York
Sydney,Noumea,3193,1985,12,Sydney → Noumea
Sydney,Papeete,2402,1985,12,Sydney → Papeete
Sydney,Paris,483,1985,12,Sydney → Paris
Sydney,Port Moresby,4219,1985,12,Sydney → Port Moresby
Sydney,Port Vila,1748,1985,12,Sydney → Port Vila
Sydney,Rome,3565,1985,12,Sydney → Rome
Sydney,San Francisco,6013,1985,12,Sydney → San Francisco
Sydney,Singapore,25871,1985,12,Sydney → Singapore
Sydney,Tokyo,17027,1985,12,Sydney → Tokyo
Sydney,Vancouver,1789,1985,12,Sydney → Vancouver
Sydney,Wellington,10861,1985,12,Sydney → Wellington
Townsville,Auckland,1361,1985,12,Townsville → Auckland
Townsville,Bahrain,7,1985,12,Townsville → Bahrain
Townsville,Bangkok,8,1985,12,Townsville → Bangkok
Townsville,Belgrade,4,1985,12,Townsville → Belgrade
Townsville,Bombay,1,1985,12,Townsville → Bombay
Townsville,Frankfurt,33,1985,12,Townsville → Frankfurt
Townsville,London,165,1985,12,Townsville → London
Townsville,Manchester,2,1985,12,Townsville → Manchester
Townsville,Rome,36,1985,12,Townsville → Rome
Townsville,Singapore,718,1985,12,Townsville → Singapore
Adelaide,Abu Dhabi,2,1986,1,Adelaide → Abu Dhabi
Adelaide,Amsterdam,51,1986,1,Adelaide → Amsterdam
Adelaide,Auckland,3103,1986,1,Adelaide → Auckland
Adelaide,Bahrain,11,1986,1,Adelaide → Bahrain
Adelaide,Bangkok,1,1986,1,Adelaide → Bangkok
Adelaide,Belgrade,3,1986,1,Adelaide → Belgrade
Adelaide,Bombay,49,1986,1,Adelaide → Bombay
Adelaide,Frankfurt,342,1986,1,Adelaide → Frankfurt
Adelaide,Honolulu,10,1986,1,Adelaide → Honolulu
Adelaide,London,2425,1986,1,Adelaide → London
Adelaide,Manchester,22,1986,1,Adelaide → Manchester
Adelaide,Muscat,16,1986,1,Adelaide → Muscat
Adelaide,Rome,66,1986,1,Adelaide → Rome
Adelaide,San Francisco,19,1986,1,Adelaide → San Francisco
Adelaide,Singapore,5725,1986,1,Adelaide → Singapore
Adelaide,Tokyo,17,1986,1,Adelaide → Tokyo
Brisbane,Abu Dhabi,2,1986,1,Brisbane → Abu Dhabi
Brisbane,Auckland,14575,1986,1,Brisbane → Auckland
Brisbane,Bahrain,37,1986,1,Brisbane → Bahrain
Brisbane,Bangkok,892,1986,1,Brisbane → Bangkok
Brisbane,Bombay,54,1986,1,Brisbane → Bombay
Brisbane,Christchurch,6152,1986,1,Brisbane → Christchurch
Brisbane,Frankfurt,254,1986,1,Brisbane → Frankfurt
Brisbane,Hong Kong,3144,1986,1,Brisbane → Hong Kong
Brisbane,Honiara,1586,1986,1,Brisbane → Honiara
Brisbane,Honolulu,594,1986,1,Brisbane → Honolulu
Brisbane,London,3050,1986,1,Brisbane → London
Brisbane,Los Angeles,454,1986,1,Brisbane → Los Angeles
Brisbane,Manchester,15,1986,1,Brisbane → Manchester
Brisbane,Manila,1601,1986,1,Brisbane → Manila
Brisbane,Muscat,11,1986,1,Brisbane → Muscat
Brisbane,Nadi,1600,1986,1,Brisbane → Nadi
Brisbane,Noumea,861,1986,1,Brisbane → Noumea
Brisbane,Papeete,2,1986,1,Brisbane → Papeete
Brisbane,Port Moresby,5790,1986,1,Brisbane → Port Moresby
Brisbane,Port Vila,605,1986,1,Brisbane → Port Vila
Brisbane,Rome,42,1986,1,Brisbane → Rome
Brisbane,San Francisco,549,1986,1,Brisbane → San Francisco
Brisbane,Singapore,5261,1986,1,Brisbane → Singapore
Brisbane,Suva,221,1986,1,Brisbane → Suva
Brisbane,Tokyo,793,1986,1,Brisbane → Tokyo
Brisbane,Vancouver,339,1986,1,Brisbane → Vancouver
Brisbane,Wellington,3158,1986,1,Brisbane → Wellington
Cairns,Hong Kong,6,1986,1,Cairns → Hong Kong
Cairns,Honolulu,794,1986,1,Cairns → Honolulu
Cairns,Los Angeles,530,1986,1,Cairns → Los Angeles
Cairns,Port Moresby,2888,1986,1,Cairns → Port Moresby
Cairns,San Francisco,605,1986,1,Cairns → San Francisco
Cairns,Vancouver,294,1986,1,Cairns → Vancouver
Darwin,Auckland,479,1986,1,Darwin → Auckland
Darwin,Bahrain,5,1986,1,Darwin → Bahrain
Darwin,Bandar Seri Begawan,701,1986,1,Darwin → Bandar Seri Begawan
Darwin,Bangkok,6,1986,1,Darwin → Bangkok
Darwin,Bombay,9,1986,1,Darwin → Bombay
Darwin,Denpasar,1994,1986,1,Darwin → Denpasar
Darwin,Frankfurt,39,1986,1,Darwin → Frankfurt
Darwin,Jakarta,99,1986,1,Darwin → Jakarta
Darwin,London,162,1986,1,Darwin → London
Darwin,Manchester,1,1986,1,Darwin → Manchester
Darwin,Rome,12,1986,1,Darwin → Rome
Darwin,Singapore,1480,1986,1,Darwin → Singapore
Hobart,Auckland,624,1986,1,Hobart → Auckland
Hobart,Christchurch,711,1986,1,Hobart → Christchurch
Melbourne,Abu Dhabi,98,1986,1,Melbourne → Abu Dhabi
Melbourne,Amsterdam,1665,1986,1,Melbourne → Amsterdam
Melbourne,Athens,3242,1986,1,Melbourne → Athens
Melbourne,Auckland,15569,1986,1,Melbourne → Auckland
Melbourne,Bahrain,98,1986,1,Melbourne → Bahrain
Melbourne,Bangkok,4793,1986,1,Melbourne → Bangkok
Melbourne,Beijing,494,1986,1,Melbourne → Beijing
Melbourne,Belgrade,2134,1986,1,Melbourne → Belgrade
Melbourne,Bombay,413,1986,1,Melbourne → Bombay
Melbourne,Christchurch,9170,1986,1,Melbourne → Christchurch
Melbourne,Colombo,429,1986,1,Melbourne → Colombo
Melbourne,Denpasar,8227,1986,1,Melbourne → Denpasar
Melbourne,Dubai,75,1986,1,Melbourne → Dubai
Melbourne,Frankfurt,2307,1986,1,Melbourne → Frankfurt
Melbourne,Hong Kong,11854,1986,1,Melbourne → Hong Kong
Melbourne,Honolulu,3802,1986,1,Melbourne → Honolulu
Melbourne,Houston,11,1986,1,Melbourne → Houston
Melbourne,Jakarta,1568,1986,1,Melbourne → Jakarta
Melbourne,Kuala Lumpur,4976,1986,1,Melbourne → Kuala Lumpur
Melbourne,London,5354,1986,1,Melbourne → London
Melbourne,Los Angeles,4716,1986,1,Melbourne → Los Angeles
Melbourne,Manchester,584,1986,1,Melbourne → Manchester
Melbourne,Manila,4085,1986,1,Melbourne → Manila
Melbourne,Muscat,74,1986,1,Melbourne → Muscat
Melbourne,Nadi,4081,1986,1,Melbourne → Nadi
Melbourne,Nauru,186,1986,1,Melbourne → Nauru
Melbourne,New York,77,1986,1,Melbourne → New York
Melbourne,Noumea,394,1986,1,Melbourne → Noumea
Melbourne,Papeete,552,1986,1,Melbourne → Papeete
Melbourne,Rome,2657,1986,1,Melbourne → Rome
Melbourne,San Francisco,1834,1986,1,Melbourne → San Francisco
Melbourne,Singapore,16445,1986,1,Melbourne → Singapore
Melbourne,Tokyo,775,1986,1,Melbourne → Tokyo
Melbourne,Vancouver,224,1986,1,Melbourne → Vancouver
Melbourne,Wellington,3896,1986,1,Melbourne → Wellington
Norfolk Island,Auckland,1494,1986,1,Norfolk Island → Auckland
Perth,Abu Dhabi,2,1986,1,Perth → Abu Dhabi
Perth,Amsterdam,41,1986,1,Perth → Amsterdam
Perth,Auckland,5111,1986,1,Perth → Auckland
Perth,Bahrain,80,1986,1,Perth → Bahrain
Perth,Bangkok,1951,1986,1,Perth → Bangkok
Perth,Belgrade,69,1986,1,Perth → Belgrade
Perth,Bombay,981,1986,1,Perth → Bombay
Perth,Denpasar,7998,1986,1,Perth → Denpasar
Perth,Frankfurt,309,1986,1,Perth → Frankfurt
Perth,Harare,948,1986,1,Perth → Harare
Perth,Hong Kong,4946,1986,1,Perth → Hong Kong
Perth,Honolulu,71,1986,1,Perth → Honolulu
Perth,Jakarta,1547,1986,1,Perth → Jakarta
Perth,Johannesburg,688,1986,1,Perth → Johannesburg
Perth,Kuala Lumpur,4602,1986,1,Perth → Kuala Lumpur
Perth,London,5398,1986,1,Perth → London
Perth,Los Angeles,2,1986,1,Perth → Los Angeles
Perth,Manchester,17,1986,1,Perth → Manchester
Perth,Mauritius,79,1986,1,Perth → Mauritius
Perth,Muscat,31,1986,1,Perth → Muscat
Perth,Rome,331,1986,1,Perth → Rome
Perth,San Francisco,160,1986,1,Perth → San Francisco
Perth,Singapore,17400,1986,1,Perth → Singapore
Perth,Tokyo,134,1986,1,Perth → Tokyo
Port Hedland,Denpasar,425,1986,1,Port Hedland → Denpasar
Sydney,Abu Dhabi,312,1986,1,Sydney → Abu Dhabi
Sydney,Amsterdam,1504,1986,1,Sydney → Amsterdam
Sydney,Apia,709,1986,1,Sydney → Apia
Sydney,Athens,3575,1986,1,Sydney → Athens
Sydney,Auckland,56880,1986,1,Sydney → Auckland
Sydney,Bahrain,336,1986,1,Sydney → Bahrain
Sydney,Bangkok,7168,1986,1,Sydney → Bangkok
Sydney,Beijing,1398,1986,1,Sydney → Beijing
Sydney,Belgrade,2722,1986,1,Sydney → Belgrade
Sydney,Bombay,2534,1986,1,Sydney → Bombay
Sydney,Christchurch,18925,1986,1,Sydney → Christchurch
Sydney,Colombo,437,1986,1,Sydney → Colombo
Sydney,Denpasar,6809,1986,1,Sydney → Denpasar
Sydney,Dubai,168,1986,1,Sydney → Dubai
Sydney,Frankfurt,3357,1986,1,Sydney → Frankfurt
Sydney,Guangzhou,302,1986,1,Sydney → Guangzhou
Sydney,Harare,1889,1986,1,Sydney → Harare
Sydney,Hong Kong,21210,1986,1,Sydney → Hong Kong
Sydney,Honolulu,14084,1986,1,Sydney → Honolulu
Sydney,Houston,40,1986,1,Sydney → Houston
Sydney,Jakarta,6249,1986,1,Sydney → Jakarta
Sydney,Johannesburg,1983,1986,1,Sydney → Johannesburg
Sydney,Kuala Lumpur,4463,1986,1,Sydney → Kuala Lumpur
Sydney,London,10700,1986,1,Sydney → London
Sydney,Los Angeles,12599,1986,1,Sydney → Los Angeles
Sydney,Manchester,710,1986,1,Sydney → Manchester
Sydney,Manila,5795,1986,1,Sydney → Manila
Sydney,Mauritius,217,1986,1,Sydney → Mauritius
Sydney,Muscat,304,1986,1,Sydney → Muscat
Sydney,Nadi,13452,1986,1,Sydney → Nadi
Sydney,Nauru,123,1986,1,Sydney → Nauru
Sydney,New York,295,1986,1,Sydney → New York
Sydney,Noumea,4598,1986,1,Sydney → Noumea
Sydney,Papeete,3121,1986,1,Sydney → Papeete
Sydney,Paris,864,1986,1,Sydney → Paris
Sydney,Port Moresby,4473,1986,1,Sydney → Port Moresby
Sydney,Port Vila,1807,1986,1,Sydney → Port Vila
Sydney,Rome,3247,1986,1,Sydney → Rome
Sydney,San Francisco,6961,1986,1,Sydney → San Francisco
Sydney,Singapore,25775,1986,1,Sydney → Singapore
Sydney,Tokyo,15404,1986,1,Sydney → Tokyo
Sydney,Vancouver,2272,1986,1,Sydney → Vancouver
Sydney,Wellington,10784,1986,1,Sydney → Wellington
Townsville,Auckland,1425,1986,1,Townsville → Auckland
Townsville,Bahrain,4,1986,1,Townsville → Bahrain
Townsville,Bangkok,7,1986,1,Townsville → Bangkok
Townsville,Belgrade,1,1986,1,Townsville → Belgrade
Townsville,Bombay,4,1986,1,Townsville → Bombay
Townsville,Frankfurt,25,1986,1,Townsville → Frankfurt
Townsville,London,194,1986,1,Townsville → London
Townsville,Rome,20,1986,1,Townsville → Rome
Townsville,Singapore,948,1986,1,Townsville → Singapore
Adelaide,Abu Dhabi,4,1986,2,Adelaide → Abu Dhabi
Adelaide,Amsterdam,33,1986,2,Adelaide → Amsterdam
Adelaide,Auckland,2007,1986,2,Adelaide → Auckland
Adelaide,Bahrain,28,1986,2,Adelaide → Bahrain
Adelaide,Belgrade,1,1986,2,Adelaide → Belgrade
Adelaide,Bombay,10,1986,2,Adelaide → Bombay
Adelaide,Frankfurt,235,1986,2,Adelaide → Frankfurt
Adelaide,Honolulu,21,1986,2,Adelaide → Honolulu
Adelaide,London,2135,1986,2,Adelaide → London
Adelaide,Manchester,25,1986,2,Adelaide → Manchester
Adelaide,Muscat,14,1986,2,Adelaide → Muscat
Adelaide,Rome,48,1986,2,Adelaide → Rome
Adelaide,San Francisco,43,1986,2,Adelaide → San Francisco
Adelaide,Singapore,4343,1986,2,Adelaide → Singapore
Adelaide,Tokyo,18,1986,2,Adelaide → Tokyo
Brisbane,Auckland,9690,1986,2,Brisbane → Auckland
Brisbane,Bahrain,23,1986,2,Brisbane → Bahrain
Brisbane,Bangkok,1007,1986,2,Brisbane → Bangkok
Brisbane,Belgrade,7,1986,2,Brisbane → Belgrade
Brisbane,Bombay,15,1986,2,Brisbane → Bombay
Brisbane,Christchurch,3733,1986,2,Brisbane → Christchurch
Brisbane,Frankfurt,332,1986,2,Brisbane → Frankfurt
Brisbane,Hong Kong,2325,1986,2,Brisbane → Hong Kong
Brisbane,Honiara,764,1986,2,Brisbane → Honiara
Brisbane,Honolulu,389,1986,2,Brisbane → Honolulu
Brisbane,London,1986,1986,2,Brisbane → London
Brisbane,Los Angeles,448,1986,2,Brisbane → Los Angeles
Brisbane,Manchester,19,1986,2,Brisbane → Manchester
